id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
43241,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43242,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43243,Women Tshirts,8,multicolor,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43244,Women Tshirts,8,default,boxy,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43245,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43246,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43247,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43248,Women Tshirts,8,multicolor,regular,regular,default,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
43249,Women Tshirts,8,yellow,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43250,Women Tshirts,8,default,regular,crop,printed,typography,long sleeves,regular sleeves,zari woven,regular sleeves,no
43251,Women Tshirts,8,yellow,boxy,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43252,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43253,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43254,Women Tshirts,8,default,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43255,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43256,Women Tshirts,8,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43257,Women Tshirts,8,default,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43258,Women Tshirts,8,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43259,Women Tshirts,8,white,boxy,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43260,Women Tshirts,8,black,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43261,Women Tshirts,8,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43262,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43263,Women Tshirts,8,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43264,Women Tshirts,8,default,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43265,Women Tshirts,8,default,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43266,Women Tshirts,8,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43267,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43268,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43269,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43270,Women Tshirts,8,white,regular,regular,solid,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43271,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43272,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43273,Women Tshirts,8,yellow,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43274,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43275,Women Tshirts,8,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43276,Women Tshirts,8,maroon,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
43277,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43278,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,regular sleeves,no
43279,Women Tshirts,8,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43280,Women Tshirts,8,pink,regular,regular,printed,typography,short sleeves,regular sleeves,default,regular sleeves,no
43281,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43282,Women Tshirts,8,default,boxy,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43283,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43284,Women Tshirts,8,pink,regular,regular,printed,typography,long sleeves,regular sleeves,zari woven,regular sleeves,no
43285,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43286,Women Tshirts,8,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43287,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43288,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43289,Women Tshirts,8,black,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43290,Women Tshirts,8,yellow,loose,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43291,Women Tshirts,8,white,loose,regular,printed,typography,default,regular sleeves,zari woven,regular sleeves,no
43292,Women Tshirts,8,white,regular,regular,solid,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43293,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43294,Women Tshirts,8,black,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43295,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43296,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43297,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43298,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43299,Women Tshirts,8,yellow,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43300,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43301,Women Tshirts,8,white,regular,regular,default,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43302,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43303,Women Tshirts,8,pink,loose,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43304,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43305,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43306,Women Tshirts,8,multicolor,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43307,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43308,Women Tshirts,8,black,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43309,Women Tshirts,8,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43310,Women Tshirts,8,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43311,Women Tshirts,8,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43312,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43313,Women Tshirts,8,default,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43314,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43315,Women Tshirts,8,multicolor,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43316,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43317,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43318,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43319,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43320,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43321,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43322,Women Tshirts,8,yellow,loose,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
43323,Women Tshirts,8,white,boxy,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43324,Women Tshirts,8,default,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43325,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43326,Women Tshirts,8,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43327,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43328,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43329,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43330,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43331,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43332,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43333,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43334,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43335,Women Tshirts,8,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43336,Women Tshirts,8,yellow,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43337,Women Tshirts,8,black,regular,regular,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43338,Women Tshirts,8,yellow,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43339,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43340,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43341,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43342,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43343,Women Tshirts,8,default,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43344,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43345,Women Tshirts,8,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43346,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43347,Women Tshirts,8,black,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43348,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43349,Women Tshirts,8,black,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43350,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43351,Women Tshirts,8,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43352,Women Tshirts,8,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43353,Women Tshirts,8,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43354,Women Tshirts,8,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43355,Women Tshirts,8,black,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43356,Women Tshirts,8,maroon,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43357,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43358,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43359,Women Tshirts,8,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43360,Women Tshirts,8,black,boxy,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43361,Women Tshirts,8,default,regular,regular,printed,casual,short sleeves,regular sleeves,default,regular sleeves,no
43362,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43363,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43364,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43365,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43366,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43367,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43368,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43369,Women Tshirts,8,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,regular sleeves,no
43370,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43371,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43372,Women Tshirts,8,default,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43373,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43374,Women Tshirts,8,white,boxy,regular,printed,typography,long sleeves,regular sleeves,zari woven,regular sleeves,no
43375,Women Tshirts,8,default,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43376,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43377,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43378,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43379,Women Tshirts,8,black,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43380,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43381,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43382,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43383,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43384,Women Tshirts,8,pink,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43385,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43386,Women Tshirts,8,multicolor,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43387,Women Tshirts,8,default,regular,long,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43388,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43389,Women Tshirts,8,default,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43390,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43391,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43392,Women Tshirts,8,black,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43393,Women Tshirts,8,black,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43394,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43395,Women Tshirts,8,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43396,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43397,Women Tshirts,8,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43398,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43399,Women Tshirts,8,black,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43400,Women Tshirts,8,multicolor,loose,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43401,Women Tshirts,8,pink,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43402,Women Tshirts,8,default,regular,regular,printed,casual,short sleeves,regular sleeves,default,regular sleeves,no
43403,Women Tshirts,8,multicolor,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43404,Women Tshirts,8,default,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43405,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43406,Women Tshirts,8,maroon,regular,crop,solid,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43407,Women Tshirts,8,black,regular,crop,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43408,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43409,Women Tshirts,8,yellow,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43410,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43411,Women Tshirts,8,white,regular,crop,printed,quirky,long sleeves,regular sleeves,zari woven,regular sleeves,no
43412,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43413,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43414,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43415,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43416,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43417,Women Tshirts,8,black,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43418,Women Tshirts,8,yellow,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43419,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43420,Women Tshirts,8,black,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43421,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43422,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43423,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,regular sleeves,no
43424,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43425,Women Tshirts,8,default,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43426,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43427,Women Tshirts,8,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43428,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43429,Women Tshirts,8,black,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43430,Women Tshirts,8,multicolor,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43431,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43432,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43433,Women Tshirts,8,black,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43434,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43435,Women Tshirts,8,maroon,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43436,Women Tshirts,8,white,boxy,crop,printed,typography,long sleeves,regular sleeves,zari woven,regular sleeves,no
43437,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43438,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43439,Women Tshirts,8,default,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43440,Women Tshirts,8,black,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43441,Women Tshirts,8,multicolor,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43442,Women Tshirts,8,pink,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43443,Women Tshirts,8,black,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43444,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43445,Women Tshirts,8,black,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43446,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43447,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43448,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,zari woven,regular sleeves,no
43449,Women Tshirts,8,black,boxy,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
43450,Women Tshirts,8,white,loose,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43451,Women Tshirts,8,black,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43452,Women Tshirts,8,black,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43453,Women Tshirts,8,multicolor,regular,crop,printed,solid,short sleeves,regular sleeves,zari woven,regular sleeves,no
43454,Women Tshirts,8,maroon,regular,crop,printed,typography,short sleeves,regular sleeves,default,regular sleeves,no
43455,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43456,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43457,Women Tshirts,8,black,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43458,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43459,Women Tshirts,8,black,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43460,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43461,Women Tshirts,8,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43462,Women Tshirts,8,white,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43463,Women Tshirts,8,multicolor,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43464,Women Tshirts,8,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
43465,Women Tshirts,8,default,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43466,Women Tshirts,8,yellow,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43467,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43468,Women Tshirts,8,default,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43469,Women Tshirts,8,yellow,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43470,Women Tshirts,8,white,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43471,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43472,Women Tshirts,8,white,regular,crop,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43473,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43474,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43475,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43476,Women Tshirts,8,white,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43477,Women Tshirts,8,white,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43478,Women Tshirts,8,white,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43479,Women Tshirts,8,black,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43480,Women Tshirts,8,white,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43481,Women Tshirts,8,white,regular,crop,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43482,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43483,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43484,Women Tshirts,8,white,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43485,Women Tshirts,8,white,regular,crop,printed,funky print,short sleeves,regular sleeves,zari woven,regular sleeves,no
43486,Women Tshirts,8,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
43487,Women Tshirts,8,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
43488,Women Tshirts,8,pink,regular,crop,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43489,Women Tshirts,8,black,regular,regular,printed,typography,short sleeves,regular sleeves,zari woven,regular sleeves,no
43490,Women Tshirts,8,default,regular,regular,printed,quirky,short sleeves,regular sleeves,zari woven,regular sleeves,no
43491,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
43492,Women Tshirts,8,default,regular,regular,printed,graphic,short sleeves,regular sleeves,zari woven,regular sleeves,no
