id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
61994,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
61995,Women Tops & Tunics,10,white,regular,regular,high,casual,solid,solid,short sleeves,default,no
61996,Women Tops & Tunics,10,default,default,regular,printed,casual,default,regular sleeves,zari woven,sleeveless,no
61997,Women Tops & Tunics,10,black,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
61998,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
61999,Women Tops & Tunics,10,blue,regular,crop,default,casual,solid,solid,short sleeves,regular sleeves,no
62000,Women Tops & Tunics,10,peach,regular,regular,default,casual,solid,solid,short sleeves,default,ruffles
62001,Women Tops & Tunics,10,default,fitted,regular,v-neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,knitted
62002,Women Tops & Tunics,10,red,regular,crop,round neck,casual,solid,solid,sleeveless,sleeveless,no
62003,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
62004,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
62005,Women Tops & Tunics,10,multicolor,regular,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,ruffles
62006,Women Tops & Tunics,10,default,fitted,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
62007,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups
62008,Women Tops & Tunics,10,default,default,regular,printed,casual,printed,regular sleeves,short sleeves,regular sleeves,no
62009,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62010,Women Tops & Tunics,10,default,fitted,regular,high,casual,solid,solid,three-quarter sleeves,default,no
62011,Women Tops & Tunics,10,black,default,regular,printed,casual,default,floral,three-quarter sleeves,regular sleeves,no
62012,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,default,default,sleeveless,regular sleeves,no
62013,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,default,default,long sleeves,regular sleeves,ruffles
62014,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,puff sleeves,no
62015,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,solid,zari woven,regular sleeves,knitted
62016,Women Tops & Tunics,10,blue,fitted,regular,printed,casual,short sleeves,regular sleeves,short sleeves,puff sleeves,no
62017,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,regular sleeves,long sleeves,regular sleeves,knitted
62018,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,applique
62019,Women Tops & Tunics,10,white,regular,regular,default,casual,printed,floral,three-quarter sleeves,regular sleeves,no
62020,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62021,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62022,Women Tops & Tunics,10,default,regular,regular,square neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62023,Women Tops & Tunics,10,default,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
62024,Women Tops & Tunics,10,default,regular,regular,printed,casual,printed,floral,zari woven,regular sleeves,knitted
62025,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,solid,long sleeves,regular sleeves,knitted
62026,Women Tops & Tunics,10,black,regular,regular,printed,casual,short sleeves,solid,zari woven,regular sleeves,no
62027,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62028,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62029,Women Tops & Tunics,10,default,fitted,crop,high,casual,solid,solid,zari woven,regular sleeves,no
62030,Women Tops & Tunics,10,pink,regular,regular,printed,casual,short sleeves,solid,zari woven,regular sleeves,knitted
62031,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62032,Women Tops & Tunics,10,blue,default,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,applique
62033,Women Tops & Tunics,10,blue,default,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
62034,Women Tops & Tunics,10,red,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
62035,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62036,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
62037,Women Tops & Tunics,10,black,regular,crop,high,casual,solid,solid,sleeveless,sleeveless,no
62038,Women Tops & Tunics,10,white,fitted,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,ruffles
62039,Women Tops & Tunics,10,white,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
62040,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62041,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,solid,zari woven,regular sleeves,knitted
62042,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62043,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
62044,Women Tops & Tunics,10,black,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62045,Women Tops & Tunics,10,navy blue,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,no
62046,Women Tops & Tunics,10,default,fitted,regular,printed,casual,printed,default,long sleeves,regular sleeves,no
62047,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
62048,Women Tops & Tunics,10,default,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,no
62049,Women Tops & Tunics,10,default,regular,regular,square neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
62050,Women Tops & Tunics,10,default,regular,regular,printed,casual,default,floral,zari woven,regular sleeves,no
62051,Women Tops & Tunics,10,pink,default,regular,printed,casual,short sleeves,graphic,zari woven,regular sleeves,no
62052,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,solid,short sleeves,puff sleeves,no
62053,Women Tops & Tunics,10,black,regular,crop,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62054,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,no
62055,Women Tops & Tunics,10,white,boxy,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62056,Women Tops & Tunics,10,maroon,regular,regular,printed,casual,solid,regular sleeves,zari woven,regular sleeves,knitted
62057,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,regular sleeves,short sleeves,regular sleeves,no
62058,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,solid,solid,short sleeves,default,no
62059,Women Tops & Tunics,10,peach,regular,crop,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62060,Women Tops & Tunics,10,blue,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62061,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,solid,typography,short sleeves,regular sleeves,no
62062,Women Tops & Tunics,10,red,fitted,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62063,Women Tops & Tunics,10,red,fitted,crop,square neck,casual,solid,solid,sleeveless,sleeveless,no
62064,Women Tops & Tunics,10,white,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,knitted
62065,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
62066,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,no
62067,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,printed,solid,sleeveless,regular sleeves,default
62068,Women Tops & Tunics,10,default,regular,crop,printed,casual,solid,regular sleeves,long sleeves,regular sleeves,ruffles
62069,Women Tops & Tunics,10,blue,regular,regular,printed,casual,solid,solid,zari woven,puff sleeves,no
62070,Women Tops & Tunics,10,peach,regular,crop,round neck,casual,default,default,short sleeves,regular sleeves,knitted
62071,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
62072,Women Tops & Tunics,10,peach,regular,regular,high,casual,solid,regular sleeves,three-quarter sleeves,regular sleeves,no
62073,Women Tops & Tunics,10,default,regular,crop,printed,casual,solid,regular sleeves,short sleeves,regular sleeves,ruffles
62074,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62075,Women Tops & Tunics,10,maroon,regular,crop,high,casual,solid,solid,sleeveless,sleeveless,no
62076,Women Tops & Tunics,10,pink,regular,regular,printed,casual,solid,regular sleeves,long sleeves,regular sleeves,knitted
62077,Women Tops & Tunics,10,black,fitted,regular,printed,casual,printed,default,zari woven,regular sleeves,no
62078,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
62079,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
62080,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,solid,long sleeves,regular sleeves,knitted
62081,Women Tops & Tunics,10,blue,regular,regular,printed,casual,short sleeves,solid,zari woven,puff sleeves,ruffles
62082,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,default,default,long sleeves,regular sleeves,no
62083,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62084,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,zari woven,puff sleeves,no
62085,Women Tops & Tunics,10,red,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,tie-ups
62086,Women Tops & Tunics,10,blue,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,no
62087,Women Tops & Tunics,10,green,regular,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,default
62088,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62089,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62090,Women Tops & Tunics,10,red,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62091,Women Tops & Tunics,10,black,regular,regular,default,casual,short sleeves,regular sleeves,sleeveless,regular sleeves,no
62092,Women Tops & Tunics,10,black,default,regular,high,casual,short sleeves,solid,long sleeves,puff sleeves,no
62093,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,applique
62094,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,no
62095,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,solid,solid,zari woven,regular sleeves,knitted
62096,Women Tops & Tunics,10,default,regular,crop,default,casual,solid,solid,short sleeves,regular sleeves,no
62097,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,solid,short sleeves,regular sleeves,knitted
62098,Women Tops & Tunics,10,green,regular,regular,printed,casual,short sleeves,regular sleeves,short sleeves,puff sleeves,no
62099,Women Tops & Tunics,10,default,fitted,crop,v-neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62100,Women Tops & Tunics,10,default,regular,crop,v-neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,knitted
62101,Women Tops & Tunics,10,blue,regular,crop,printed,casual,printed,regular sleeves,sleeveless,regular sleeves,no
62102,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,solid,zari woven,regular sleeves,no
62103,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62104,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62105,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
62106,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62107,Women Tops & Tunics,10,green,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,applique
62108,Women Tops & Tunics,10,default,fitted,regular,default,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
62109,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,default,long sleeves,regular sleeves,tie-ups
62110,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62111,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,sleeveless,regular sleeves,default
62112,Women Tops & Tunics,10,blue,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
62113,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
62114,Women Tops & Tunics,10,black,regular,regular,printed,casual,solid,regular sleeves,zari woven,regular sleeves,no
62115,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62116,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,no
62117,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
62118,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
62119,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,default,default
62120,Women Tops & Tunics,10,black,regular,regular,printed,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,no
62121,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
62122,Women Tops & Tunics,10,yellow,boxy,regular,round neck,casual,printed,graphic,long sleeves,default,no
62123,Women Tops & Tunics,10,pink,regular,regular,high,casual,solid,solid,short sleeves,default,knitted
62124,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,regular sleeves,three-quarter sleeves,regular sleeves,no
62125,Women Tops & Tunics,10,pink,regular,regular,high,casual,printed,floral,short sleeves,default,no
62126,Women Tops & Tunics,10,default,fitted,regular,stylised,casual,short sleeves,solid,short sleeves,puff sleeves,no
62127,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,no
62128,Women Tops & Tunics,10,navy blue,regular,crop,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
62129,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,tie-ups
62130,Women Tops & Tunics,10,blue,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62131,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62132,Women Tops & Tunics,10,black,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62133,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62134,Women Tops & Tunics,10,black,default,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
62135,Women Tops & Tunics,10,default,fitted,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62136,Women Tops & Tunics,10,default,fitted,regular,printed,casual,short sleeves,default,short sleeves,regular sleeves,no
62137,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,short sleeves,puff sleeves,no
62138,Women Tops & Tunics,10,black,regular,regular,default,casual,solid,solid,sleeveless,sleeveless,knitted
62139,Women Tops & Tunics,10,blue,fitted,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
62140,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,printed,graphic,three-quarter sleeves,regular sleeves,knitted
62141,Women Tops & Tunics,10,yellow,default,crop,round neck,casual,solid,solid,short sleeves,default,knitted
62142,Women Tops & Tunics,10,white,boxy,crop,default,casual,printed,graphic,short sleeves,regular sleeves,no
62143,Women Tops & Tunics,10,pink,regular,regular,high,casual,printed,floral,short sleeves,default,no
62144,Women Tops & Tunics,10,green,fitted,crop,default,casual,solid,solid,short sleeves,regular sleeves,no
62145,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62146,Women Tops & Tunics,10,white,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
62147,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62148,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
62149,Women Tops & Tunics,10,default,regular,regular,printed,casual,default,regular sleeves,zari woven,regular sleeves,no
62150,Women Tops & Tunics,10,black,fitted,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62151,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,floral,zari woven,puff sleeves,no
62152,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,default
62153,Women Tops & Tunics,10,black,default,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
62154,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,no
62155,Women Tops & Tunics,10,pink,fitted,crop,high,casual,solid,solid,long sleeves,regular sleeves,no
62156,Women Tops & Tunics,10,default,regular,regular,square neck,party,solid,solid,zari woven,regular sleeves,waist tie-ups
62157,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,no
62158,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
62159,Women Tops & Tunics,10,default,regular,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,no
62160,Women Tops & Tunics,10,yellow,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
62161,Women Tops & Tunics,10,blue,regular,crop,high,casual,solid,solid,short sleeves,default,no
62162,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
62163,Women Tops & Tunics,10,black,regular,regular,high,casual,printed,default,short sleeves,default,no
62164,Women Tops & Tunics,10,maroon,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
62165,Women Tops & Tunics,10,maroon,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,no
62166,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
62167,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,solid,regular sleeves,short sleeves,regular sleeves,ruffles
62168,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62169,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,tie-ups
62170,Women Tops & Tunics,10,white,fitted,crop,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
62171,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,solid,zari woven,default,no
62172,Women Tops & Tunics,10,pink,fitted,regular,printed,casual,solid,regular sleeves,zari woven,regular sleeves,no
62173,Women Tops & Tunics,10,maroon,regular,regular,v-neck,casual,solid,solid,long sleeves,default,default
62174,Women Tops & Tunics,10,black,fitted,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62175,Women Tops & Tunics,10,blue,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
62176,Women Tops & Tunics,10,red,boxy,regular,round neck,casual,printed,graphic,three-quarter sleeves,regular sleeves,no
62177,Women Tops & Tunics,10,blue,fitted,crop,default,casual,solid,solid,long sleeves,regular sleeves,knitted
62178,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,regular sleeves,long sleeves,regular sleeves,knitted
62179,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62180,Women Tops & Tunics,10,black,fitted,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62181,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62182,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
62183,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,quirky,long sleeves,regular sleeves,no
62184,Women Tops & Tunics,10,default,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
62185,Women Tops & Tunics,10,yellow,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,no
62186,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,no
62187,Women Tops & Tunics,10,black,regular,crop,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62188,Women Tops & Tunics,10,peach,fitted,crop,round neck,casual,default,solid,short sleeves,regular sleeves,tie-ups
62189,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,short sleeves,puff sleeves,no
62190,Women Tops & Tunics,10,white,boxy,crop,v-neck,casual,printed,quirky,short sleeves,regular sleeves,no
62191,Women Tops & Tunics,10,default,regular,crop,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62192,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
62193,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62194,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62195,Women Tops & Tunics,10,default,fitted,crop,default,casual,solid,solid,short sleeves,regular sleeves,default
62196,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62197,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,long sleeves,regular sleeves,no
62198,Women Tops & Tunics,10,yellow,regular,regular,stylised,casual,solid,solid,short sleeves,default,no
62199,Women Tops & Tunics,10,default,regular,regular,stylised,casual,solid,regular sleeves,zari woven,puff sleeves,no
62200,Women Tops & Tunics,10,white,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
62201,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
62202,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,default,ruffles
62203,Women Tops & Tunics,10,yellow,fitted,regular,sweetheart neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62204,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62205,Women Tops & Tunics,10,blue,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
62206,Women Tops & Tunics,10,default,regular,regular,high,casual,solid,solid,short sleeves,regular sleeves,no
62207,Women Tops & Tunics,10,default,fitted,crop,printed,casual,short sleeves,default,short sleeves,puff sleeves,no
62208,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,regular sleeves,zari woven,puff sleeves,no
62209,Women Tops & Tunics,10,default,regular,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,no
62210,Women Tops & Tunics,10,black,regular,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,no
62211,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,no
62212,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,default,short sleeves,regular sleeves,default
62213,Women Tops & Tunics,10,black,regular,regular,printed,casual,solid,regular sleeves,zari woven,regular sleeves,no
62214,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62215,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
62216,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,solid,long sleeves,regular sleeves,no
62217,Women Tops & Tunics,10,yellow,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,waist tie-ups
62218,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,default
62219,Women Tops & Tunics,10,white,fitted,crop,default,casual,solid,solid,sleeveless,sleeveless,knitted
62220,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62221,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,graphic,long sleeves,regular sleeves,no
62222,Women Tops & Tunics,10,blue,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62223,Women Tops & Tunics,10,yellow,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62224,Women Tops & Tunics,10,default,regular,crop,round neck,casual,short sleeves,solid,long sleeves,regular sleeves,knitted
62225,Women Tops & Tunics,10,black,boxy,regular,round neck,casual,printed,quirky,long sleeves,regular sleeves,no
62226,Women Tops & Tunics,10,black,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
62227,Women Tops & Tunics,10,black,fitted,regular,square neck,casual,printed,default,short sleeves,regular sleeves,default
62228,Women Tops & Tunics,10,blue,fitted,crop,high,casual,default,solid,short sleeves,default,knitted
62229,Women Tops & Tunics,10,pink,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,no
62230,Women Tops & Tunics,10,maroon,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
62231,Women Tops & Tunics,10,pink,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,default
62232,Women Tops & Tunics,10,red,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
62233,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
62234,Women Tops & Tunics,10,red,regular,regular,round neck,casual,solid,solid,short sleeves,default,no
62235,Women Tops & Tunics,10,yellow,fitted,regular,printed,casual,short sleeves,solid,short sleeves,puff sleeves,no
62236,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
62237,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
62238,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,solid,zari woven,puff sleeves,no
62239,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,waist tie-ups
62240,Women Tops & Tunics,10,default,regular,regular,default,casual,solid,solid,three-quarter sleeves,regular sleeves,no
62241,Women Tops & Tunics,10,default,regular,regular,square neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62242,Women Tops & Tunics,10,blue,default,regular,default,casual,solid,solid,long sleeves,regular sleeves,knitted
62243,Women Tops & Tunics,10,white,boxy,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,no
62244,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,waist tie-ups
62245,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
62246,Women Tops & Tunics,10,default,regular,regular,high,casual,solid,solid,long sleeves,regular sleeves,ruffles
